       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
     94.750    13.2374    13.2447   4.169513   4.171416     2.5917     0.0290     0.8782     0.2336    94.3265    35.4347 1.4067e+03 1.8707e-01     94.000    35.4347    35.4460     4.4235    1503.06
     93.741    13.2377    13.2402   4.169612   4.170459     2.6058     0.0316     0.8709     0.2339    94.3205    35.4358 1.4317e+03 1.9943e-01     93.000    35.4358    35.4416     4.4539    1503.05
     92.733    13.2307    13.2299   4.167664   4.167208     2.6081     0.0311     0.8754     0.2371    94.2437    35.4243 1.4566e+03 2.1575e-01     92.000    35.4243    35.4207     4.4594    1502.99
     91.725    13.2291    13.2252   4.167081   4.165914     2.6122     0.0391     0.8827     0.2411    94.1497    35.4206 1.4517e+03 2.2862e-01     91.000    35.4206    35.4131     4.4681    1502.97
     90.717    13.2262    13.2266   4.166327   4.166191     2.6116     0.0311     0.8799     0.2440    94.0832    35.4166 1.4331e+03 2.3978e-01     90.000    35.4166    35.4149     4.4666    1502.94
     89.709    13.2258    13.2240   4.166183   4.165541     2.6105     0.0395     0.8856     0.2457    94.0434    35.4161 1.4160e+03 2.5275e-01     89.000    35.4161    35.4116     4.4636    1502.92
     88.700    13.2235    13.2223   4.165604   4.165143     2.6102     0.0381     0.8895     0.2481    93.9853    35.4131 1.4113e+03 2.6278e-01     88.000    35.4131    35.4098     4.4628    1502.89
     87.692    13.2229    13.2216   4.165432   4.164842     2.6067     0.0333     0.8968     0.2499    93.9433    35.4124 1.3548e+03 2.6098e-01     87.000    35.4124    35.4081     4.4545    1502.87
     86.684    13.2185    13.2157   4.164283   4.163370     2.6064     0.0276     0.8981     0.2562    93.7975    35.4061 1.2128e+03 2.5821e-01     86.000    35.4061    35.4000     4.4539    1502.83
     85.676    13.2049    13.2063   4.160318   4.160628     2.6074     0.0277     0.8908     0.2412    94.1480    35.3815 1.2312e+03 2.8388e-01     85.000    35.3815    35.3831     4.4574    1502.74
     84.668    13.2026    13.1818   4.159480   4.154038     2.6279     0.0466     0.8901     0.2295    94.4233    35.3760 1.3101e+03 3.1371e-01     84.000    35.3760    35.3437     4.5024    1502.71
     83.660    13.1941    13.1849   4.157393   4.154262     2.6322     0.0376     0.8897     0.2145    94.7789    35.3646 1.3405e+03 3.3484e-01     83.000    35.3646    35.3434     4.5125    1502.65
     82.651    13.1864    13.1898   4.139744   4.140701     2.8360     0.0703     0.8364     0.1805    95.5869    35.2043 1.1681e+03 2.7982e-01     82.000    35.2043    35.2103     4.9660    1502.42
     81.643    13.1973    13.2034   4.145878   4.145563     2.7694     0.0661     0.8528     0.1878    95.4145    35.2530 1.1137e+03 2.8370e-01     81.000    35.2530    35.2443     4.8162    1502.50
     80.635    13.2208    13.2171   4.147001   4.146324     2.7656     0.0540     0.8472     0.1885    95.3969    35.2423 1.1079e+03 3.0294e-01     80.000    35.2423    35.2393     4.8052    1502.54
     79.627    13.2967    13.3055   4.153039   4.153180     2.7700     0.0755     0.8526     0.1918    95.3189    35.2296 1.1040e+03 3.2167e-01     79.000    35.2296    35.2228     4.8070    1502.76
     78.619    13.3421    13.3478   4.156769   4.156518     2.7771     0.0876     0.8597     0.1966    95.2034    35.2234 1.1064e+03 3.4534e-01     78.000    35.2234    35.2157     4.8177    1502.89
     77.611    13.3319    13.3410   4.154457   4.153946     2.7860     0.0933     0.8581     0.1984    95.1614    35.2113 1.1198e+03 3.7751e-01     77.000    35.2113    35.1981     4.8381    1502.82
     76.603    13.3359    13.3398   4.153388   4.152572     2.7896     0.1162     0.8515     0.2065    94.9690    35.1980 1.1362e+03 4.0432e-01     76.000    35.1980    35.1866     4.8454    1502.81
     75.595    13.3358    13.3354   4.152271   4.150126     2.7919     0.1323     0.8907     0.2018    95.0803    35.1879 1.1352e+03 4.3480e-01     75.000    35.1879    35.1679     4.8500    1502.78
     74.586    13.3308    13.3207   4.149430   4.147438     2.7950     0.1325     0.8559     0.2038    95.0320    35.1660 1.1387e+03 4.7874e-01     74.000    35.1660    35.1564     4.8575    1502.72
     73.578    13.2572    13.2613   4.138550   4.137955     2.7964     0.1489     0.8529     0.2083    94.9249    35.1312 1.1553e+03 5.2073e-01     73.000    35.1312    35.1219     4.8684    1502.42
     72.570    13.1010    13.0657   4.115344   4.108160     2.7952     0.1526     0.8570     0.2153    94.7605    35.0555 1.1803e+03 5.7377e-01     72.000    35.0555    35.0198     4.8833    1501.79
     71.562    12.8167    12.7995   4.074651   4.074532     2.7883     0.1469     0.8729     0.2327    94.3490    34.9303 1.1981e+03 6.3290e-01     71.000    34.9303    34.9452     4.9003    1500.68
     70.554    12.7706    12.6576   4.069108   4.052226     2.7878     0.1250     0.8731     0.2493    93.9568    34.9204 1.2186e+03 6.9584e-01     70.000    34.9204    34.8630     4.9036    1500.50
     69.546    12.3297    12.3207   4.010594   4.007955     2.7848     0.1003     0.8955     0.2570    93.7778    34.7658 1.2222e+03 7.5005e-01     69.000    34.7658    34.7485     4.9469    1498.81
     68.538    12.3518    12.2085   4.009105   3.991621     2.7815     0.0764     0.9014     0.2719    93.4272    34.7314 1.2204e+03 8.2008e-01     68.000    34.7314    34.6947     4.9378    1498.83
     67.530    12.0515    11.9957   3.968554   3.963204     2.7859     0.0926     0.9131     0.2745    93.3677    34.6168 1.2264e+03 9.1759e-01     67.000    34.6168    34.6164     4.9823    1497.66
     66.522    11.8850    11.7931   3.948236   3.936267     2.7886     0.0816     0.9142     0.2804    93.2306    34.5736 1.2369e+03 1.0016e+00     66.000    34.5736    34.5420     5.0069    1497.02
     65.514    11.8182    11.6602   3.937973   3.917205     2.7900     0.0758     0.9370     0.2935    92.9257    34.5358 1.2348e+03 1.0818e+00     65.000    34.5358    34.4791     5.0181    1496.73
     64.506    11.6678    11.6160   3.917682   3.910051     2.7920     0.0671     0.9348     0.2957    92.8743    34.4771 1.2129e+03 1.1559e+00     64.000    34.4771    34.4504     5.0400    1496.13
     63.498    11.5568    11.5300   3.902200   3.899314     2.7925     0.0589     0.9487     0.2978    92.8243    34.4287 1.1803e+03 1.2482e+00     63.000    34.4287    34.4252     5.0543    1495.67
     62.489    11.5110    11.4399   3.895138   3.886916     2.7981     0.0592     0.9469     0.3000    92.7745    34.4021 1.1748e+03 1.3995e+00     62.000    34.4021    34.3872     5.0724    1495.46
     61.481    11.3515    11.3298   3.874176   3.871445     2.7965     0.0657     0.9524     0.3081    92.5875    34.3441 1.1946e+03 1.5623e+00     61.000    34.3441    34.3373     5.0875    1494.82
     60.473    11.2246    11.1780   3.856470   3.850360     2.7979     0.0678     0.9471     0.3152    92.4233    34.2874 1.2182e+03 1.7348e+00     60.000    34.2874    34.2702     5.1062    1494.29
     59.465    11.0339    11.0785   3.830005   3.836669     2.8015     0.0714     0.9657     0.3163    92.3969    34.2024 1.2329e+03 1.8605e+00     59.000    34.2024    34.2273     5.1381    1493.51
     58.457    10.7517    10.7983   3.792858   3.803068     2.8037     0.0745     0.9646     0.3128    92.4785    34.0950 1.2097e+03 1.9237e+00     58.000    34.0950    34.1538     5.1782    1492.37
     57.449    10.5599    10.6337   3.767653   3.776633     2.8100     0.0884     0.9595     0.3021    92.7268    34.0215 1.1617e+03 2.0099e+00     57.000    34.0215    34.0429     5.2169    1491.59
     56.441    10.4490    10.5241   3.753278   3.762467     2.8245     0.0662     0.9535     0.2910    92.9845    33.9806 1.1125e+03 2.1328e+00     56.000    33.9806    34.0031     5.2646    1491.13
     55.433    10.4558    10.4571   3.752414   3.754154     2.8384     0.0679     0.9309     0.2844    93.1371    33.9661 1.0902e+03 2.3218e+00     55.000    33.9661    33.9824     5.2962    1491.11
     54.425    10.1336    10.2781   3.711093   3.731141     2.8394     0.0762     0.9271     0.2739    93.3809    33.8494 1.0914e+03 2.5585e+00     54.000    33.8494    33.9176     5.3406    1489.81
     53.417    10.0558    10.0762   3.702624   3.706234     2.8430     0.0878     0.9286     0.2626    93.6461    33.8366 1.0968e+03 2.8153e+00     53.000    33.8366    33.8541     5.3581    1489.49
     52.409     9.8921    10.0030   3.680557   3.694001     2.8556     0.0882     0.9158     0.2586    93.7388    33.7654 1.1160e+03 3.1197e+00     52.000    33.7654    33.7987     5.4097    1488.80
     51.401     9.8203     9.8966   3.671867   3.682089     2.8645     0.0868     0.9094     0.2583    93.7455    33.7442 1.1387e+03 3.4710e+00     51.000    33.7442    33.7773     5.4400    1488.50
     50.393     9.7615     9.8188   3.664721   3.671399     2.8697     0.0831     0.9084     0.2567    93.7850    33.7267 1.1563e+03 3.8649e+00     50.000    33.7267    33.7414     5.4596    1488.25
     49.385     9.6218     9.7136   3.647803   3.658412     2.8715     0.0860     0.9041     0.2427    94.1121    33.6845 1.1799e+03 4.2996e+00     49.000    33.6845    33.7074     5.4822    1487.67
     48.377     9.6217     9.6077   3.646744   3.643958     2.8739     0.0730     0.9016     0.2303    94.4057    33.6742 1.2111e+03 4.7071e+00     48.000    33.6742    33.6587     5.4875    1487.64
     47.369     9.5602     9.6215   3.637905   3.645173     2.8811     0.0776     0.8897     0.2282    94.4545    33.6415 1.2242e+03 5.0495e+00     47.000    33.6415    33.6587     5.5132    1487.36
     46.361     9.5124     9.5389   3.632004   3.635686     2.8846     0.0883     0.8842     0.2330    94.3405    33.6260 1.2109e+03 5.4705e+00     46.000    33.6260    33.6391     5.5275    1487.15
     45.353     9.4220     9.4210   3.621314   3.622643     2.8893     0.0947     0.8864     0.2325    94.3540    33.6010 1.1915e+03 5.8948e+00     45.000    33.6010    33.6157     5.5503    1486.78
     44.345     9.2457     9.3121   3.600417   3.608102     2.8886     0.0958     0.8822     0.2254    94.5207    33.5509 1.1749e+03 6.2040e+00     44.000    33.5509    33.5681     5.5724    1486.05
     43.337     9.2030     9.2282   3.593358   3.597475     2.8955     0.0894     0.8784     0.2201    94.6452    33.5183 1.1359e+03 6.4369e+00     43.000    33.5183    33.5373     5.5950    1485.84
     42.330     8.9864     9.0086   3.566886   3.570884     2.8950     0.0936     0.8731     0.2150    94.7663    33.4473 1.0991e+03 7.0123e+00     42.000    33.4473    33.4680     5.6240    1484.94
     41.322     8.8732     8.9047   3.551319   3.555252     2.8994     0.0934     0.8819     0.2201    94.6459    33.3918 1.0809e+03 7.7405e+00     41.000    33.3918    33.4031     5.6510    1484.43
     40.314     8.8768     8.9247   3.549133   3.556118     2.9125     0.1095     0.8790     0.2308    94.3928    33.3660 1.0766e+03 8.5716e+00     40.000    33.3660    33.3939     5.6826    1484.40
     39.306     8.9991     8.9727   3.558540   3.556466     2.9281     0.1141     0.8840     0.2346    94.3034    33.3497 1.0940e+03 9.6003e+00     39.000    33.3497    33.3529     5.7042    1484.81
     38.298     9.0830     9.0434   3.566382   3.562068     2.9359     0.1084     0.8875     0.2450    94.0595    33.3532 1.1182e+03 1.0996e+01     38.000    33.3532    33.3454     5.7111    1485.11
     37.290     9.2467     9.1190   3.582019   3.569626     2.9397     0.1165     0.8938     0.2623    93.6542    33.3627 1.1414e+03 1.2761e+01     37.000    33.3627    33.3536     5.6976    1485.71
     36.282     9.2467     9.1734   3.580409   3.574269     2.9389     0.1167     0.9057     0.3128    92.4781    33.3464 1.1583e+03 1.4276e+01     36.000    33.3464    33.3513     5.6955    1485.67
     35.274     9.1697     9.1474   3.571573   3.569779     2.9298     0.1026     0.9392     0.3082    92.5850    33.3273 1.1674e+03 1.5467e+01     35.000    33.3273    33.3295     5.6836    1485.35
     34.266     9.0187     9.0493   3.551913   3.557287     2.9121     0.1147     0.9509     0.2741    93.3767    33.2646 1.1681e+03 1.7405e+01     34.000    33.2646    33.2920     5.6621    1484.70
     33.258     8.9104     8.9530   3.538406   3.544061     2.9031     0.1246     0.9288     0.2632    93.6309    33.2257 1.1866e+03 2.0232e+01     33.000    33.2257    33.2448     5.6553    1484.23
     32.250     8.7212     8.7834   3.515835   3.522347     2.9167     0.1373     0.9107     0.2554    93.8156    33.1671 1.2275e+03 2.3414e+01     32.000    33.1671    33.1772     5.7154    1483.44
     31.242     8.5354     8.6473   3.492615   3.508406     2.9347     0.1699     0.8947     0.2513    93.9108    33.0979 1.2802e+03 2.6555e+01     31.000    33.0979    33.1590     5.7865    1482.65
     30.234     8.4626     8.4613   3.482274   3.483056     2.9486     0.1764     0.9035     0.2523    93.8874    33.0577 1.2957e+03 3.0216e+01     30.000    33.0577    33.0672     5.8316    1482.31
     29.227     8.4236     8.4408   3.476512   3.478256     2.9542     0.1868     0.8996     0.2580    93.7529    33.0340 1.3042e+03 3.4730e+01     29.000    33.0340    33.0363     5.8508    1482.12
     28.219     8.4583     8.4676   3.478655   3.479960     2.9648     0.1846     0.9083     0.2777    93.2924    33.0245 1.3171e+03 3.8692e+01     28.000    33.0245    33.0296     5.8717    1482.22
     27.211     8.4722     8.4690   3.477415   3.476580     2.9681     0.2616     0.9383     0.2967    92.8502    32.9990 1.2838e+03 4.2430e+01     27.000    32.9990    32.9931     5.8782    1482.22
     26.203     8.5249     8.5110   3.479616   3.478179     2.9712     0.2932     0.9383     0.3441    91.7580    32.9732 1.2545e+03 4.8693e+01     26.000    32.9732    32.9711     5.8786    1482.37
     25.195     8.7264     8.6631   3.498275   3.492512     2.9804     0.2977     0.9821     0.3806    90.9232    32.9816 1.2570e+03 5.7341e+01     25.000    32.9816    32.9802     5.8721    1483.12
     24.187     9.1607     8.9775   3.539485   3.520465     2.9890     0.3812     0.9807     0.3993    90.4989    33.0079 1.2764e+03 6.6604e+01     24.000    33.0079    32.9802     5.8320    1484.74
     23.179     9.5778     9.5903   3.585658   3.582698     3.0135     0.6334     0.9872     0.4319    89.7655    33.0962 1.2795e+03 7.8525e+01     23.000    33.0962    33.0556     5.8317    1486.34
     22.172    12.0806    11.5602   3.846341   3.767035     3.1494     1.0462     0.9713     0.4518    89.3190    33.4262 1.2857e+03 9.0304e+01     22.000    33.4262    33.1181     5.8107    1495.61
     21.164    12.8623    12.8647   3.943895   3.944329     3.3248     1.1354     0.9438     0.4331    89.7387    33.6603 9.5915e+02 7.2984e+01     21.000    33.6603    33.6624     6.0963    1498.49
     20.156    13.2102    13.1970   3.982067   3.981361     3.3246     1.1299     0.9445     0.4381    89.6263    33.7148 9.6122e+02 8.2613e+01     20.000    33.7148    33.7199     6.0485    1499.70
     19.148    13.2518    13.3215   3.988357   3.994641     3.3381     1.1081     0.9463     0.4200    90.0335    33.7377 9.6964e+02 9.5176e+01     19.000    33.7377    33.7349     6.0714    1499.85
     18.140    14.2269    14.4457   4.088057   4.118280     3.3592     1.0489     0.9360     0.3948    90.6022    33.8087 9.7604e+02 1.0830e+02     18.000    33.8087    33.8943     5.9934    1503.11
     17.132    14.9688    15.2583   4.170171   4.213169     3.3867     0.9084     0.9339     0.3864    90.7925    33.9136 9.8921e+02 1.2248e+02     17.000    33.9136    34.0518     5.9585    1505.59
     16.125    15.7420    15.8904   4.263883   4.285741     3.4120     0.7414     0.9314     0.3710    91.1431    34.0882 9.8687e+02 1.3104e+02     16.000    34.0882    34.1549     5.9143    1508.20
     15.117    16.4992    17.0043   4.340928   4.427468     3.4393     0.6737     0.9208     0.3445    91.7485    34.1220 9.7998e+02 1.5093e+02     15.000    34.1220    34.4460     5.8825    1510.55
     14.109    16.6801    17.2543   4.395913   4.460241     3.4386     0.6597     0.9208     0.3390    91.8745    34.4486 9.8039e+02 1.6402e+02     14.000    34.4486    34.5183     5.8492    1511.45
     13.101    17.7916    17.9493   4.519866   4.537652     3.4784     0.4900     0.9072     0.3366    91.9289    34.5736 9.7653e+02 1.8579e+02     13.000    34.5736    34.5922     5.8016    1514.91
     12.093    17.9379    18.2855   4.531710   4.570356     3.4794     0.4209     0.8963     0.3390    91.8744    34.5518 9.8801e+02 2.1019e+02     12.000    34.5518    34.5867     5.7878    1515.30
     11.085    17.9748    17.9818   4.512650   4.518714     3.4918     0.3655     0.8985     0.3629    91.3280    34.3581 1.0068e+03 2.4454e+02     11.000    34.3581    34.4038     5.8146    1515.17
     10.078    17.8172    17.7602   4.466878   4.458812     3.5319     0.3501     0.8985     0.3602    91.3894    34.1002 1.0846e+03 2.9888e+02     10.000    34.1002    34.0789     5.9205    1514.39
      9.070    17.9083    17.8987   4.477448   4.475369     3.5547     0.3336     0.9035     0.3676    91.2191    34.1146 1.1671e+03 3.6462e+02      9.000    34.1146    34.1047     5.9549    1514.66
      8.062    18.3934    18.4674   4.520274   4.527127     3.5521     0.3314     0.9044     0.3618    91.3516    34.0742 1.3429e+03 4.6496e+02      8.000    34.0742    34.0705     5.8972    1516.01
      7.054    18.3711    18.3796   4.518796   4.519682     3.5220     0.3132     0.9016     0.3663    91.2492    34.0806 1.3392e+03 5.0423e+02      7.000    34.0806    34.0810     5.8389    1515.94
      6.047    18.1747    18.1785   4.474240   4.474252     3.5543     0.3084     0.9087     0.3794    90.9499    33.8668 1.2803e+03 5.5802e+02      6.000    33.8668    33.8637     5.9313    1515.11
      5.039    18.1477    18.1498   4.468165   4.468713     3.5641     0.3165     0.9139     0.3816    90.9011    33.8380 1.3026e+03 6.5444e+02      5.000    33.8380    33.8409     5.9542    1514.98
      4.031    18.0671    18.0096   4.454930   4.444144     3.5730     0.3111     0.9138     0.4021    90.4380    33.7927 1.3457e+03 7.7857e+02      4.000    33.7927    33.7486     5.9817    1514.68
      3.023    18.0743    18.0254   4.454368   4.442573     3.5855     0.3035     0.9138     0.4218    89.9919    33.7824 1.3256e+03 9.1397e+02      3.000    33.7824    33.7226     6.0055    1514.67
      2.015    18.0688    18.1450   4.424546   4.427059     3.5879     0.3063     0.9085     0.4812    88.6621    33.5344 1.3089e+03 1.1174e+03      2.000    33.5344    33.4933     6.0193    1514.36
